origin,crop_url,box,label,score
https://i.pinimg.com/736x/64/19/c2/6419c22cdfc5c9e3e099308b141074db.jpg,http://localhost:8000/images/0455dd6b0b374287b225d3d77d77e2a7.jpg,"296,490,447,582",bottom,0.8200156688690186
https://i.pinimg.com/736x/64/19/c2/6419c22cdfc5c9e3e099308b141074db.jpg,http://localhost:8000/images/cf1ac63ef350426eb4be54817c757009.jpg,"297,463,444,498",top,0.47640663385391235
https://i.pinimg.com/736x/64/19/c2/6419c22cdfc5c9e3e099308b141074db.jpg,http://localhost:8000/images/b616e3e140a948ceadbd8981557e27a9.jpg,"226,155,526,480",shoes,0.4205051362514496
https://i.pinimg.com/736x/3f/fa/68/3ffa68897940ab57f9d66e85db4bb419.jpg,http://localhost:8000/images/a7213babfb1f469c9217034b34b24ef4.jpg,"387,649,690,1262",bottom,0.8829959630966187
https://i.pinimg.com/736x/3f/fa/68/3ffa68897940ab57f9d66e85db4bb419.jpg,http://localhost:8000/images/00f6949ce4ae41caa8a9241b111c5b67.jpg,"417,1136,518,1228",outer,0.8684262633323669
https://i.pinimg.com/736x/3f/fa/68/3ffa68897940ab57f9d66e85db4bb419.jpg,http://localhost:8000/images/06e06e00864c49b5b03b3ae623e8085e.jpg,"596,1248,672,1350",outer,0.9040173292160034
https://i.pinimg.com/736x/3f/fa/68/3ffa68897940ab57f9d66e85db4bb419.jpg,http://localhost:8000/images/06986bf803f04064a93d445299214971.jpg,"284,224,734,680",shoes,0.6499205827713013
https://i.pinimg.com/736x/3f/fa/68/3ffa68897940ab57f9d66e85db4bb419.jpg,http://localhost:8000/images/c96203ded8004bddbbe34c1ed7e03118.jpg,"380,283,550,681",top,0.5424150228500366
https://i.pinimg.com/736x/84/80/62/848062d86d87346ec34a079a60874edc.jpg,http://localhost:8000/images/5944620298e64ac892da8dbf0ec47189.jpg,"0,28,732,719",shoes,0.9125592708587646
https://i.pinimg.com/736x/27/15/df/2715df1b09ceb0049e369bf2604ff172.jpg,http://localhost:8000/images/67eeb60a17714fd488eb013c4591da0d.jpg,"443,819,557,879",outer,0.9164329171180725
https://i.pinimg.com/736x/27/15/df/2715df1b09ceb0049e369bf2604ff172.jpg,http://localhost:8000/images/d0d666968b244937a33e07b018831b5d.jpg,"255,42,391,144",hat,0.9018956422805786
https://i.pinimg.com/736x/27/15/df/2715df1b09ceb0049e369bf2604ff172.jpg,http://localhost:8000/images/667866d015714fc99c7f6ada0353dcf0.jpg,"214,827,346,880",outer,0.8688587546348572
https://i.pinimg.com/736x/27/15/df/2715df1b09ceb0049e369bf2604ff172.jpg,http://localhost:8000/images/21cc1574a5bf45108e749caf539dcb68.jpg,"279,436,558,827",bottom,0.8138607740402222
https://i.pinimg.com/736x/27/15/df/2715df1b09ceb0049e369bf2604ff172.jpg,http://localhost:8000/images/88d3ba2b0305422e90fb3e37900c0e12.jpg,"193,131,542,474",shoes,0.6316823959350586
https://i.pinimg.com/736x/27/15/df/2715df1b09ceb0049e369bf2604ff172.jpg,http://localhost:8000/images/d6a1731c2ca242bf80559348732feb56.jpg,"304,181,372,434",top,0.601966917514801
https://i.pinimg.com/736x/98/22/02/982202551169d4b665c69271cdbde3f9.jpg,http://localhost:8000/images/0a1cd8aa9a844ecb9616405c56197410.jpg,"183,720,233,778",outer,0.9505507946014404
https://i.pinimg.com/736x/98/22/02/982202551169d4b665c69271cdbde3f9.jpg,http://localhost:8000/images/3a10891fcff744c3891de513d833e0aa.jpg,"249,598,275,679",outer,0.8999835252761841
https://i.pinimg.com/736x/98/22/02/982202551169d4b665c69271cdbde3f9.jpg,http://localhost:8000/images/7a44be192fcf4d3694f0e6a9773ea972.jpg,"144,332,299,704",bottom,0.8676713109016418
https://i.pinimg.com/736x/98/22/02/982202551169d4b665c69271cdbde3f9.jpg,http://localhost:8000/images/41d503d981b54cbc8a239d8690996a1a.jpg,"119,123,335,377",top,0.5341914892196655
https://i.pinimg.com/736x/8e/2e/85/8e2e85cc3b35adea28796ef12c2a26b6.jpg,http://localhost:8000/images/404e1d1e86214a16bf95a848e4936319.jpg,"221,756,313,816",outer,0.9367954730987549
https://i.pinimg.com/736x/8e/2e/85/8e2e85cc3b35adea28796ef12c2a26b6.jpg,http://localhost:8000/images/e71bdc58e8814e84a19cd1a51aa2acd5.jpg,"183,713,259,761",outer,0.9294185042381287
https://i.pinimg.com/736x/8e/2e/85/8e2e85cc3b35adea28796ef12c2a26b6.jpg,http://localhost:8000/images/8535ad4e5655497a85e164479e7087ad.jpg,"167,399,320,782",bottom,0.8657878637313843
https://i.pinimg.com/736x/8e/2e/85/8e2e85cc3b35adea28796ef12c2a26b6.jpg,http://localhost:8000/images/6477a22aea7142fd87aa685b42ac67ff.jpg,"67,131,330,439",shoes,0.41261085867881775
https://i.pinimg.com/736x/ac/bc/c6/acbcc6f204ea32535e707dc6be9c8393.jpg,http://localhost:8000/images/be2d609be3e340c1a92b297201a55130.jpg,"169,1129,363,1263",outer,0.9419962167739868
https://i.pinimg.com/736x/ac/bc/c6/acbcc6f204ea32535e707dc6be9c8393.jpg,http://localhost:8000/images/f89a771c05e5423b8b45b830a264c4b3.jpg,"204,501,534,1174",bottom,0.9311322569847107
https://i.pinimg.com/736x/ac/bc/c6/acbcc6f204ea32535e707dc6be9c8393.jpg,http://localhost:8000/images/c7218fbfc47e4998add07f4330f767dd.jpg,"182,-1,593,577",top,0.9225692749023438
https://i.pinimg.com/736x/ac/bc/c6/acbcc6f204ea32535e707dc6be9c8393.jpg,http://localhost:8000/images/cb5279b3cbcc4189bfc3f763da62bd14.jpg,"432,1171,524,1305",outer,0.9047670364379883
https://i.pinimg.com/736x/cc/a6/31/cca631872ad7cc41a3c7000ad512a5f2.jpg,http://localhost:8000/images/6b44e4dae398407692af32d12f0c2489.jpg,"218,883,301,966",outer,0.9381586313247681
https://i.pinimg.com/736x/cc/a6/31/cca631872ad7cc41a3c7000ad512a5f2.jpg,http://localhost:8000/images/d11dcad3f0a4446a85404ec586794ac3.jpg,"178,477,353,899",bottom,0.921549916267395
https://i.pinimg.com/736x/cc/a6/31/cca631872ad7cc41a3c7000ad512a5f2.jpg,http://localhost:8000/images/620484d9375c42e2a60812902387587e.jpg,"178,760,219,855",outer,0.8673554062843323
https://i.pinimg.com/736x/cc/a6/31/cca631872ad7cc41a3c7000ad512a5f2.jpg,http://localhost:8000/images/6ccf8d829b5e4fd892db204f1d40b336.jpg,"240,222,318,482",top,0.7934185266494751
https://i.pinimg.com/736x/cc/a6/31/cca631872ad7cc41a3c7000ad512a5f2.jpg,http://localhost:8000/images/f14de5c9660442ec82db3793b04d0a37.jpg,"122,197,390,531",shoes,0.7189137935638428
https://i.pinimg.com/736x/05/95/4c/05954c497774687276362f36f17961dc.jpg,http://localhost:8000/images/a07827a2a28847dba2221b4bf46bc625.jpg,"458,4,685,239",top,0.42278188467025757
https://i.pinimg.com/736x/d8/a9/f6/d8a9f69fcfb91c6bf10aaf861b71891b.jpg,http://localhost:8000/images/2df17e0d61c547c8b332064cef2f1412.jpg,"364,181,465,263",hat,0.8044647574424744
https://i.pinimg.com/736x/d8/a9/f6/d8a9f69fcfb91c6bf10aaf861b71891b.jpg,http://localhost:8000/images/bbf12b18624d4e2d95818796c614a578.jpg,"284,340,570,604",top,0.5071759819984436
https://i.pinimg.com/736x/d8/a9/f6/d8a9f69fcfb91c6bf10aaf861b71891b.jpg,http://localhost:8000/images/47ef9755bc3e4f70a4bc7498439f864e.jpg,"242,663,367,868",outer,0.4753805994987488
https://i.pinimg.com/736x/d8/a9/f6/d8a9f69fcfb91c6bf10aaf861b71891b.jpg,http://localhost:8000/images/6d2f24ff28f844239b1440c59185f19d.jpg,"281,277,571,571",shoes,0.4137694835662842
https://i.pinimg.com/736x/ec/76/ea/ec76eafa932b7260e34fed57d45cfd42.jpg,http://localhost:8000/images/ab67157719414fadbf361eb740511d50.jpg,"229,992,658,1279",bag,0.8298379182815552
https://i.pinimg.com/736x/ec/76/ea/ec76eafa932b7260e34fed57d45cfd42.jpg,http://localhost:8000/images/7d10133895b9458a96b2a91f9c27a003.jpg,"176,758,493,1278",bottom,0.7677825689315796
https://i.pinimg.com/736x/ec/76/ea/ec76eafa932b7260e34fed57d45cfd42.jpg,http://localhost:8000/images/e50c9fd873bf4bba8592aacbed7a36f9.jpg,"242,438,528,804",top,0.6305015683174133
https://i.pinimg.com/736x/b3/5b/3e/b35b3e9b289e87c3963ee558b2e31e2b.jpg,http://localhost:8000/images/fbf25b466d524bfda42eac80a515f7e8.jpg,"276,502,515,932",bottom,0.9256550073623657
https://i.pinimg.com/736x/b3/5b/3e/b35b3e9b289e87c3963ee558b2e31e2b.jpg,http://localhost:8000/images/4964fae9e995453c89901f9ebcf335a1.jpg,"295,915,382,973",outer,0.9200637936592102
https://i.pinimg.com/736x/b3/5b/3e/b35b3e9b289e87c3963ee558b2e31e2b.jpg,http://localhost:8000/images/8ce893b00f80429fa12c3fb031e1f33d.jpg,"462,928,533,990",outer,0.9148221611976624
https://i.pinimg.com/736x/b3/5b/3e/b35b3e9b289e87c3963ee558b2e31e2b.jpg,http://localhost:8000/images/2e03e7d590bf4090ab640cf48411c901.jpg,"266,50,374,113",hat,0.8479055762290955
https://i.pinimg.com/736x/b3/5b/3e/b35b3e9b289e87c3963ee558b2e31e2b.jpg,http://localhost:8000/images/138c516c14924328a7e07aa13b6dc887.jpg,"290,185,387,506",top,0.818365752696991
https://i.pinimg.com/736x/b3/5b/3e/b35b3e9b289e87c3963ee558b2e31e2b.jpg,http://localhost:8000/images/ed8fa13e78054468907058fc6c02d902.jpg,"203,164,514,560",shoes,0.6748167872428894
https://i.pinimg.com/736x/a8/7a/9e/a87a9ec2e9a2b9b9508ab0bee4707611.jpg,http://localhost:8000/images/88f529a4a429431cad62939ce70870dc.jpg,"271,689,385,761",outer,0.954289972782135
https://i.pinimg.com/736x/a8/7a/9e/a87a9ec2e9a2b9b9508ab0bee4707611.jpg,http://localhost:8000/images/fa016ad2151d45b48177481f426acff6.jpg,"417,718,488,807",outer,0.9489942193031311
